21487,TL.2004.12.4,NULL
21488,M.2004.5.8,NULL
21489,M.2004.5.10,NULL
21490,TL.2005.13.6,NULL
21491,M.2003.26.1.A,NULL
21492,TL.2004.16.2,NULL
21493,TL.2004.17.3,NULL
21494,TL.2004.19.4,NULL
21495,TL.2004.19.7,NULL
21496,TL.2004.19.9,NULL
21497,TL.2004.19.13,NULL
21498,TL.2004.19.14,NULL
21499,TL.2004.18.6,NULL
21500,TL.2004.18.14,NULL
21501,TL.2004.18.31,NULL
21502,TL.2004.18.32,NULL
21503,TL.2004.18.41,NULL
21504,TL.2004.20.2.C,NULL
21505,TL.2004.21.4,NULL
21506,TL.2004.21.11,NULL
21507,TL.2004.21.13,NULL
21508,TL.2004.18.48,NULL
21509,TL.2005.63,NULL
21510,M.2004.15.2,NULL
21511,M.2004.14,NULL
21512,TL.2005.2.3,NULL
21513,A.13.4,NULL
21514,A.13.11,NULL
21515,TL.2005.7,NULL
21516,TL.2004.27.32,NULL
21517,TL.2004.28,NULL
21518,95.4.114,NULL
21519,EL.2004.3,NULL
21520,M.2004.21.9,NULL
21521,M.2004.21.10,NULL
21522,M.2004.21.11,NULL
21523,M.2004.21.16,NULL
21524,M.2004.21.20,NULL
21525,M.2004.21.35,NULL
21526,M.2004.21.55,NULL
21527,M.2004.21.65,NULL
21528,M.2004.21.68,NULL
21529,M.2004.21.70,NULL
21530,M.2004.21.76,NULL
21531,M.2004.21.79,NULL
21532,M.2004.21.80,NULL
21533,M.2004.21.83,NULL
21534,M.2004.21.88,NULL
21535,M.2004.21.109,NULL
21536,M.2004.21.115,NULL
21537,M.2004.21.129,NULL
21538,91.44.2.B,DANCE CREST [HORN] (COMPONENT 2 OF 3)
21539,TL.2004.35.10,NULL
21540,TL.2004.35.11,NULL
21541,TL.2004.35.17,NULL
21542,M.2004.23.2,NULL
21543,M.2004.21.141,NULL
21544,A.13.15,NULL
21545,A.13.22,NULL
21546,A.13.24,"SEQUENTIAL PHOTOGRAPH OF MAN WALKING [MAREY WHEEL PHOTOGRAPHS OF J. LAURIE WALLACE (?)] BACK, 1885. MODERN PRINT BY JEFF HURWITZ"
21547,TL.90.1.22.A,NULL
21548,P2337A,NULL
21549,TL.2006.9,NULL
21550,TL.2006.12,NULL
21551,TL.2006.29,NULL
21552,A.14.1,NULL
21553,A.14.5,NULL
21554,VI6.TL.2007.8,NULL
21555,TL.2005.30.5,NULL
21556,A.13.28.DVD,NULL
21557,A.13.31.DVD,NULL
21558,A.13.32.DVD,NULL
21559,A.13.33.DVD,NULL
21560,A.13.35.DVD,NULL
21561,A.13.49.DVD,NULL
21562,A.13.55.DVD,NULL
21563,A.13.66.DVD,NULL
21564,A.13.67.DVD.A,NULL
21565,A.13.72.DVD.B,NULL
21566,PA38.TL.2007.11.4,NULL
21567,M.2005.9,NULL
21568,M.2006.2.28,"KRISHNA, RADHA AND A DEVOTEE IN A LAVISH GARDEN"
21569,TL.2005.19.12.A,NULL
21570,M.2005.17.7,NULL
21571,M.2005.17.12,NULL
21572,M.2005.17.24,NULL
21573,M.2005.17.28,NULL
21574,TL.2005.47,NULL
21575,TL.2005.19.12.E,NULL
21576,TL.2005.60.1,NULL
21577,RC.81.3,NULL
21578,TL.2006.4,NULL
21579,TL.2005.80.2,NULL
21580,TL.2005.80.4,NULL
21581,TL.2005.80.13,NULL
21582,TL.2005.80.21,NULL
21583,TL.2005.80.30,NULL
21584,M.2005.15.KK,"WEEMS AND BUFFALO JUMP (FROM ""THE HAMPTON PROJECT"")"
21585,TL.2005.81.8,NULL
21586,TL.2005.81.20,NULL
21587,TL.2005.81.22,NULL
21588,PA21.TL.2005.81.26,NULL
21589,TL.2005.81.33,NULL
21590,TL.2005.81.49,NULL
21591,MA21.TL.2005.81.56,NULL
21592,MA23.TL.2005.81.58,NULL
21593,TL.2005.81.83,NULL
21594,TL.2005.81.92,NULL
21595,TL.2006.31.8,NULL
21596,M.2005.16.5,SANDE (BONDO) SOCIETY MASK
21597,M.2005.17.31.J,"SHOE OF THE EVENING, BEAUTIFUL SHOE (FROM ""À LA RECHERCHE DU SHOE PERDU"" WITH POEMS BY RALPH POMEROY)"
21598,M.2005.17.31.K,"THE AUTOBIOGRAPHY OF ALICE B. SHOE (FROM ""À LA RECHERCHE DU SHOE PERDU"" WITH POEMS BY RALPH POMEROY)"
21599,M.2005.17.31.N,"DIAL M FOR SHOE (FROM ""À LA RECHERCHE DU SHOE PERDU"" WITH POEMS BY RALPH POMEROY)"
21600,TL.2005.79.36,NULL
21601,TL.2006.33,NULL
21602,RC.74,NECKLACE
21603,A.14.7,NULL
21604,A.14.9,NULL
21605,TL.2006.39.2,NULL
21606,TL.2006.39.3,NULL
21607,TL.2006.39.14,NULL
21608,TL.2006.39.16,NULL
21609,TL.2006.39.20,NULL
21610,TL.2006.39.21,NULL
21611,TL.2006.39.26,NULL
21612,TL.2006.40.20,NULL
21613,M.2006.7.20,NULL
21614,TL.2006.42.2,NULL
21615,TL.2005.81.93,NULL
21616,MA40.TL.2007.23,NULL
21617,TL.2007.24,NULL
21618,RC.72.2,NULL
21619,TH2.TL.2007.29,NULL
21620,M.2009.19.1,NULL
21621,TL.2006.45.2,NULL
21622,TL.2006.45.25,NULL
21623,TL.2006.62.1,NULL
21624,A.12.47.DVD,NULL
21625,TL.2006.71.2,NULL
21626,TL.2006.71.4,NULL
21627,TL.2006.71.6,NULL
21628,M.2006.8,NULL
21629,TL.2006.72.9.B,NULL
21630,TL.2006.72.9.G,NULL
21631,TL.2006.72.9.H,NULL
21632,TL.2006.72.9.I,NULL
21633,TL.2006.72.9.J,NULL
21634,TL.2006.72.9.O,NULL
21635,TL.2006.72.9.Q,NULL
21636,TL.2006.72.10.F,NULL
21637,M.2006.5.2,NULL
21638,M.2006.5.18,NULL
21639,M.2006.5.26,NULL
21640,M.2006.5.29,NULL
21641,M.2006.5.30,NULL
21642,M.2006.5.38,NULL
21643,M.2006.5.49,NULL
21644,M.2006.5.56,NULL
21645,M.2006.5.63,NULL
21646,M.2006.5.71,NULL
21647,M.2006.5.72,NULL
21648,M.2006.5.77,NULL
21649,M.2006.5.78,NULL
21650,M.2006.5.79,NULL
21651,M.2006.5.93,NULL
21652,M.2006.5.98,NULL
21653,M.2006.5.100,NULL
21654,M.2006.5.107,NULL
21655,TL.2006.43.13,NULL
21656,TL.2006.43.31,NULL
21657,TL.2006.80,NULL
21658,TL.2006.44.6,NULL
21659,TL.2006.84.7,HYPNEROTOMACHIA POLIPHILI; UBI HUMANA OMNIA NON NISI SOMNIUM ESSE DOCET ATQUE OBITER PLURIMA SCITU SANE QUAM DIGNA COMMEMORAT
21660,TL.2006.84.11,"THE BOOKE OF FIVE COLLUMNES OF ARCHITECTURE: CALLED TUSCAN, DORICA, IONICA, CORINTHIA & COMPOSITA: DRAWNE AND COUNTERFEITED AFTER THE RIGHT SYMMETRY AND CUNNING MEASURE OF FREE-MASONS. GATHERED WITH GREAT DIGILENCE BY HANS BLOOME...; TRANSLATED OUT OF LAT"
21661,TL.2006.84.14,NULL
21662,TL.2006.82.1,NULL
21663,TL.2006.83.3,NULL
21664,TH23.TL.2007.37,NULL
21665,TL.2006.86.6,NULL
21666,TL.2006.83.4,ANTIQUITIES OF ATHENS: AND OTHER MONUMENTS OF GREECE
21667,M.2006.9.1,NULL
21668,M.2006.9.6,NULL
21669,TL.2006.92,NULL
21670,TH5.TL.2007.40.4,NULL
21671,QU3.TL.2007.41.2.A,NULL
21672,QU10.TL.2007.41.3,NULL
21673,PA40.TL.2007.11.5,NULL
21674,M.2006.10.5,"WANDERNDER MAURERGESELLE (FROM ""MENSCHEN DES 20ER JAHRHUNDERTS"") PRINTED BY GERD SANDER"
21675,M.2006.10.7,"RUNDFUNKSEKRETÄRIN. KÖLN (FROM ""MENSCHEN DES 20ER JAHRHUNDERTS"") PRINTED BY GERD SANDER"
21676,M.2006.10.14,"VERFOLGTER JUDE. HERR LEUBSDORF (FROM ""MENSCHEN DES 20ER JAHRHUNDERTS"") PRINTED BY GERD SANDER"
21677,WE26.TL.2007.49.2.A,NULL
21678,VI11.TL.2007.49.11,NULL
21679,VI12.TL.2007.49.13,NULL
21680,TL.2007.49.31,NULL
21681,TL.2007.49.35,NULL
21682,LE14.A.15.31.A-E,NULL
21683,M.2006.20.1,NULL
21684,A.17,"""JOHNSON INAUGURATED 36TH PRESIDENT AS WORLD MOURNS KENNEDY'S DEATH"" FROM THE BERKSHIRE EAGLE, SATURDAY, NOV. 23, 1963"
21685,A.15.6,NULL
21686,PA11.A.15.9,NULL
21687,A.15.11,NULL
21688,A.12.52,NULL
21689,A.15.12,NULL
21690,A.15.18,NULL
21691,PA43.TL.2007.58.1,NULL
21692,TL.2007.27.8,NULL
21693,TL.2007.27.20,NULL
21694,TL.2007.27.24,NULL
21695,QU2.TL.2007.41.2.B,NULL
21696,TL.2007.49.47,NULL
21697,TL.2007.69.2,NULL
21698,P531B,NULL
21699,P531C,NULL
21700,MA36.TL.2007.71.30,NULL
21701,LE18.TL.2007.71.44,NULL
21702,TL.2007.71.61,NULL
21703,TL.2007.71.69,NULL
21704,TL.2007.71.75,NULL
21705,TL.2007.71.77,NULL
21706,TL.2007.71.84,NULL
21707,TL.2007.71.93,NULL
21708,FI5.TL.2007.71.107,NULL
21709,EA19.TL.2007.71.120,NULL
21710,EA17.TL.2007.71.121,NULL
21711,EA58.TL.2007.71.123,NULL
21712,EA57.TL.2007.71.130,NULL
21713,PI29.TL.2007.71.139,NULL
21714,TL.2007.71.172,NULL
21715,VI20.TL.2007.71.176,NULL
21716,PA24.TL.2007.71.182,NULL
21717,WE19.TL.2007.71.199,NULL
21718,TL.2007.71.202,NULL
21719,TL.2007.71.219,NULL
21720,EA47.TL.2007.71.230,NULL
21721,HE26.TL.2007.71.235,NULL
21722,LE22.TL.2007.71.245,NULL
21723,LE33.TL.2007.71.247,NULL
21724,TL.2007.71.256,NULL
21725,EA56.TL.2007.71.261,NULL
21726,TL.2007.71.265,NULL
21727,VI21.TL.2007.71.276,NULL
21728,PA7.TL.2007.7.15,NULL
21729,TL.2007.7.32,NULL
21730,MA41.TL.2007.7.33,NULL
21731,EA11.TL.2007.7.36,NULL
21732,M.2007.9.3,NULL
21733,M.2007.10,ONKEL RUDI
21734,TL.2007.74.43,NULL
21735,TL.2007.74.3,NULL
21736,TL.2007.74.9,NULL
21737,TL.2007.74.19,NULL
21738,M.2019.35.5,NULL
21739,TL.2007.74.42,NULL
21740,EL.2007.2.1,NULL
21741,TL.2007.7.58,NULL
21742,TL.2007.7.80,NULL
21743,VI29.TL.2007.7.82,NULL
21744,MA48.TL.2007.71.14.B,NULL
21745,TL.2007.71.290,NULL
21746,TL.2007.71.292,NULL
21747,TL.2007.71.294,NULL
21748,TL.2005.81.78.E.1,NULL
21749,TL.2005.81.94.A.14,NULL
21750,TL.2005.81.94.A.17,NULL
21751,TL.2005.81.94.A.18,NULL
21752,TL.2005.81.94.A.26,NULL
21753,TL.2005.81.94.B.9,NULL
21754,TL.2005.81.94.B.18,NULL
21755,TL.2005.81.94.B.21,NULL
21756,TL.2005.81.95.4,NULL
21757,TL.2005.81.96.A.4,NULL
21758,TL.2005.81.96.A.9,NULL
21759,TL.2005.81.96.A.17,NULL
21760,TL.2005.81.96.A.21,NULL
21761,TL.2005.81.96.B.6,NULL
21762,TL.2005.81.96.B.17,NULL
21763,CO17.TL.2007.7.86,NULL
21764,TL.2007.7.90,NULL
21765,CO20.TL.2007.7.92,NULL
21766,TL.2007.7.128,NULL
21767,FI8.TL.2007.75.6,NULL
21768,TL.2007.76.2,NULL
21769,CU1.TL.2007.79,NULL
21770,TL.2007.78.6,NULL
21771,M.2007.11,ILLUSTRATED PAGE FROM A SHAHNAMEH OF FERDOWSI
21772,EA34.TL.2007.7.136,NULL
21773,TL.2007.74.46,NULL
21774,SO9.TL.2007.75.9.B,NULL
21775,TL.2007.81.10,NULL
21776,TL.2007.11.8,NULL
21777,A.15.44.A,NULL
21778,A.15.44.C,NULL
21779,EA24.TL.2007.71.226.A,NULL
21780,EA20.TL.2007.71.157.A,NULL
21781,TR25.TL.2007.71.24.A,NULL
21782,EA36.A.15.50,NULL
21783,EA43.TL.2007.71.230.B,NULL
21784,EA44.TL.2007.71.230.C,NULL
21785,EA46.TL.2007.71.230.E,NULL
21786,CO12.A.15.54,NULL
21787,PA1.A.15.64,NULL
21788,PA15.A.15.67,NULL
21789,TL.2007.84,NULL
21790,QU1.A.15.70,NULL
21791,QU20.A.15.71,NULL
21792,GE3.A.15.73,NULL
21793,PI25.A.15.78,NULL
21794,P540B,NULL
21795,VI8.A.15.84.A,NULL
21796,TR27.A.15.86.A+B,NULL
21797,FI9.A.15.88,NULL
21798,M.2007.20.1,BIRDS AND FLOWERS
21799,M.2008.4,NULL
21800,TL.2007.97.3,NULL
21801,TL.2007.97.23,NULL
21802,TL.2007.97.24,NULL
21803,TL.2007.97.27,NULL
21804,TL.2007.97.45,NULL
21805,TL.2007.97.52,NULL
21806,TL.2007.97.56,NULL
21807,TL.2007.97.60,NULL
21808,TL.2007.97.67,NULL
21809,TL.2007.93.2,NULL
21810,TL.2007.93.12,NULL
21811,RC.76,NULL
21812,TL.2007.99.1,NULL
21813,TL.2007.99.6,NULL
21814,TL.2008.6.1,NULL
21815,M.2008.3,NULL
21816,TL.2008.8.1,"BIBLE, NEW TESTAMENT (CODEX THEODORI), MOUNT ATHOS, GREECE: MONASTARY OF HAGIA PETRA"
21817,TL.2008.8.3,NULL
21818,TL.2008.8.4,NULL
21819,M.2008.6,NULL
21820,TL.2008.11.1,NULL
21821,TL.2008.11.22,NULL
21822,TL.2008.3.9,NULL
21823,TL.2008.3.13,NULL
21824,M.2008.2.28,NULL
21825,M.2008.2.38,NULL
21826,M.2008.2.41,NULL
21827,M.2008.2.43,NULL
21828,M.2008.2.67,NULL
21829,M.2008.2.69,NULL
21830,M.2008.2.73,NULL
21831,M.2008.2.76,NULL
21832,M.2008.2.84,TODD BRASSNER
21833,M.2008.2.89,NULL
21834,M.2008.2.116,NULL
21835,M.2008.2.123,NULL
21836,M.2008.2.125,NULL
21837,M.2008.2.126,NULL
21838,M.2008.2.132,NULL
21839,M.2008.2.135,NULL
21840,M.2008.7.1,NULL
21841,A.20,NULL
21842,TL.2009.27.4,ITALIAN SKETCHBOOK WCMA ONLY
21843,TL.2009.7,NULL
21844,TL.2009.7.2,NULL
21845,TL.2009.19.1,PIAZZA DI SAN MARCO HOUSTON ONLY
21846,TL.2009.3.2,CAFFE FLORIAN IN VENICE WCMA AND VENICE ONLY
21847,TL.2009.4,"PINCIAN HILL, ROME HOUSTON ONLY"
21848,TL.2009.6.2,"AFTERNOON, PINCIAN HILL"
21849,TL.2008.16.7,NULL
21850,TL.2008.16.15,NULL
21851,TL.2009.9.5,NULL
21852,TL.2009.9.7,NULL
21853,TL.2008.22.1,NULL
21854,TL.2008.22.23,NULL
21855,TL.2008.22.24,NULL
21856,M.2009.10,NULL
21857,TL.2008.20.1,NULL
21858,TL.2008.20.2,NULL
21859,TL.2008.20.6,NULL
21860,TL.2008.19.9,NULL
21861,TL.2008.5.4,NULL
21862,TL.2008.5.5,NULL
21863,TL.2008.24.2,NULL
21864,TL.2008.24.3,NULL
21865,TL.2008.24.11,NULL
21866,TL.2009.8.2,NULL
21869,TL.2009.53,NULL
21870,TL.2008.27.3,NULL
21871,TL.2008.27.14,NULL
21874,TL.2008.3.33,NULL
21875,TL.2008.29.1,NULL
21876,TL.2008.29.11,NULL
21877,TL.2008.29.3,NULL
21878,TL.2008.29.9,NULL
21880,TL.2008.24.25,NULL
21881,TL.2009.81,NULL
21882,TL.2008.27.19,NULL
21883,TL.2008.27.29,NULL
21884,TL.2009.86,"CAPRI, WCMA AND HOUSTON ONLY"
21885,TL.2008.37.10,NULL
21886,TL.2008.39.4,NULL
21887,TL.2008.39.7,NULL
21888,TL.2007.87.7.B,NULL
21889,TL.2008.42,NULL
21890,TL.2008.39.11,NULL
21891,TL.2008.39.20,NULL
21892,TL.2008.39.21,NULL
21893,TL.2008.39.22,NULL
21894,TL.2008.39.26,NULL
21895,TL.2008.39.30,NULL
21896,TL.2008.39.33,NULL
21897,M.2008.20,"COLLEGE GROVE, TENNESSEE: ""HURRY, FOLKS, HURRY! GETTING RELIGION IS LIKE PUTTING MONEY IN THE BANK."" (FROM THE BOOK ""YOU HAVE SEEN THEIR FACES"")"
21898,TL.2008.37.3.A,NULL
21899,TL.94.61.5.F,NULL
21900,EL.2007.2.9,NULL
21901,M.2008.18.2,NULL
21902,M.2008.18.3,A WOMAN'S BRAIN
21903,95.4.78.FRAME,"FRAME TO ""PROMENADE WITH FIVE FIGURES"" CMO #1213"
21904,TL.2008.48.2,NULL
21905,85.22.8,NULL
21906,79.58.63,NULL
21907,EL.89.1.3,NULL
21908,P710,NULL
21909,A.6.17,NULL
21910,EL.81.3.82,NULL
21911,P699,"UMBRELLAS IN THE RAIN, VENICE"
21912,46.5.17,NULL
21913,46.5.4,NULL
21914,46.5.40,NULL
21915,P1096,NULL
21916,P1106,NULL
21917,62.35,NULL
21918,TL.99.17.56.B,NULL
21919,84.16.19,NULL
21920,93.1.146.F,FRAGMENT OF FINIAL (?) OR ORNAMENT (?)
21921,EL.81.3.29,NULL
21922,85.24.11,NULL
21923,79.19.8,NULL
21924,PA.66,NULL
21925,92.5.50,NULL
21926,TL.96.25.10,NULL
21927,46.5.2,NULL
21928,78.38.45,NULL
21929,46.5.15,NULL
21930,46.5.21,NULL
21931,46.5.26,NULL
21932,TL.96.63.1,NULL
21933,TL.2003.103.7,NULL
21934,84.16.20,NULL
21935,61.15,NULL
21936,TL.2000.24.3,NULL
21937,92.5.49,NULL
21938,TL.95.1,NULL
21939,93.1.184,NULL
21940,77.61,NULL
21941,81.46.16,NULL
21942,81.46.14,NULL
21943,P709,VENICE: TRAGHETTI-BATTELLI
21944,79.3,NULL
21945,81.12.8,NULL
21946,30.1.1,NULL
21947,46.5,LIBER STUDIORUM (LEAD SCREEN)
21948,46.5.8,NULL
21949,46.5.28,NULL
21950,46.5.9,NULL
21951,46.5.18,NULL
21952,46.5.23,NULL
21953,46.5.35,NULL
21954,80.6.6,NULL
21955,81.11.2.G,NULL
21956,81.11.2.H,NULL
21957,75.18.5.B,NULL
21958,75.18.19.B,NULL
21959,91.37.N,SOLDIERS WITH FROZEN WATER (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
21960,46.5.27,NULL
21961,46.5.29,NULL
21962,46.5.31,NULL
21963,46.5.36,NULL
21964,46.5.43,NULL
21965,64.29.10,THE BREAK
21966,46.5.1,NULL
21967,46.5.3,NULL
21968,46.5.13,NULL
21969,46.5.19,NULL
21970,46.5.6,NULL
21971,46.5.12,NULL
21972,46.5.14,NULL
21973,46.5.22,NULL
21974,46.5.33,NULL
21975,46.5.39,NULL
21976,46.5.42,NULL
21977,46.5.44,NULL
21978,92.21.47,NULL
21979,75.43.15,NULL
21980,TL.98.14.1,"GYMNASIUM, WILLIAMS COLLEGE, MASSACHUSETTS (TRANSFER TO WILLIAMSIANA)"
21981,93.1.124,KOHL JAR
21982,EL.84.6.438.C,NULL
21983,80.6.5,NULL
21984,80.6.8,NULL
21985,TL.2001.29.1,NULL
21986,81.11.2.E,NULL
21987,91.37,PHOTOGRAPHERS CHOICE: DECADES FOUR (LEAD SCREEN)
21988,91.37.G,GYPSY GIRL WITH MERRY-GO-ROUND (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
21989,85.46.29,NULL
21990,P1644,NULL
21991,81.46.66,NULL
21992,79.55,PRIMARY SERIES (LEAD SCREEN)
21993,84.31.4,NULL
21994,79.73.C,CONSTELLATION I
21995,79.73.A,CONSTELLATION IV
21996,53.6.D,HAND CARVED APOSTLE SPOON DEPICTING ST. BARTHOLOMEW
21997,53.6.C,HAND CARVED APOSTLE SPOON DEPICTING ST. PHILLIP
21998,TL.93.34,NULL
21999,81.39.5,LES GANTS DU NORD
22000,81.39.6,LA POULE AU GIBIER
22001,81.39.9,L'INNOCENT
22002,81.39.13,LA MUSIQUE SEA PUCES
22003,81.39.15,LE MUGUET DU METRO
22004,79.58.71,NULL
22005,78.31.7,NULL
22006,P1618,NULL
22007,TL.93.135.20.A,NULL
22008,80.6.11,NULL
22009,80.6.2,NULL
22010,80.6.4,NULL
22011,80.6.10,NULL
22012,60.39.2.D,WEDJAT EYE AMULET
22013,46.5.34,NULL
22014,80.6.7,NULL
22015,80.6.9,NULL
22016,80.6.13,NULL
22017,81.31.61,NULL
22018,32.1,NULL
22019,46.5.25,NULL
22020,46.5.30,NULL
22021,46.5.32,NULL
22022,TL.83.5.4,"WILLIAMSTOWN, MASS. AS SEEN FROM STONE HILL"
22023,48.2.4.I,NULL
22024,P2343,ST. MALO
22025,81.11.2.I,NULL
22026,79.58.1,NULL
22027,91.37.E,GIRL ON CYCLONE (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22028,91.37.L,SOLDIERS EMBARKING (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22029,29.1.1,STUDY FOR THE KNEELING NYMPH DRESSED IN BLUE (IN DIANA)
22030,46.5.7,NULL
22031,46.5.10,NULL
22032,46.5.11,NULL
22033,46.5.20,NULL
22034,46.5.37,NULL
22035,46.5.41,NULL
22036,80.6,SAN FRANCISCO HOUSES (LEAD SCREEN)
22037,80.6.12,NULL
22038,81.11.2.B,NULL
22039,81.11.2.F,NULL
22040,81.11.2.K,NULL
22041,75.18.25.B,NULL
22042,91.37.H,GYRO RIDE AT NIGHT (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22043,81.46.65,NULL
22044,81.46.59,NULL
22045,53.6.K,HAND CARVED APOSTLE SPOON DEPICTING ST. JAMES THE LESSER(?)
22046,81.46.50,NULL
22047,77.63.21,NULL
22048,71.34,UNTITLED PORTFOLIO (LEAD SCREEN)
22049,81.39.12,LES HÉLICOPTÈRES
22050,81.39.10,LES CONCIERGES RUE DE DRAGON
22051,TL.93.169.1,NULL
22052,80.27.14,NULL
22053,RC.33.5,NULL
22054,92.5.2,NULL
22055,TL.93.136.14,NULL
22056,91.13.K,NULL
22057,EL.81.3.112,NULL
22058,49.17.33,NULL
22059,53.6.G,HAND CARVED APOSTLE SPOON DEPICTING ST. ANDREW(?)
22060,53.6.I,HAND CARVED APOSTLE SPOON DEPICTING ST. ANDREW(?)
22061,93.1.23,NULL
22062,TL.97.15.47,NULL
22063,59.21.9.M,WEDJAT EYE AMULET
22064,39.1.329,"""REPRODUCTION EN FAC-SIMILÉ DE LA COMPOSITION ORIGINALE DESSINÉE AU FUSAIN ET AU PASTEL...POUR L'AFFICHE DU 4ME EMPRUNT NATIONAL (OCTOBRE 1918)"
22065,89.21.5,NULL
22066,EL.71.1.2,NULL
22067,RC.43.I,NULL
22068,85.10.2,STUDIES FOR ALTARPIECE (3 WATERCOLORS)
22069,91.27.58.A,"TITLE PAGE FROM LES GRANDES APÔTRES DEBOUT, REPRÉSENTANT LE SAVEUR, LA BIEN-HEUREUSES MARIE, ET LES SAINTS APÔTRES"
22070,91.27.58.F,"LES GRANDES APÔTRES DEBOUT, REPRÉSENTANT LE SAVEUR, LA BIEN-HEUREUSES MARIE, ET LES SAINTS APÔTRES"
22071,72.44.B,NULL
22072,70.29.A,NULL
22073,RC.30.2.C,CANDLE HOLDER OR GIRONDOLE?
22074,PD.1,NULL
22075,P1938,NULL
22076,P2038,NULL
22077,99.11.1,NULL
22078,TL.92.64,NULL
22079,95.18.10,"""INTERVIEW MAGAZINE"".  1969-1991.  A NEAR COMPLETE RUN BEGINNING WITH THE ISSUE THREE, TOTALING 260 ISSUES OF THE JOURNAL EDITED BY WARHOL. [ISSUE 1 AND 2 WCMA PERMANENT COLLECTION 95.18.10.A AND 95.18.10.B."
22080,66.22.60,NULL
22081,66.22.59,NULL
22082,88.26.4,STANDING YOUTH (SEE 75.43.40)
22083,79.63.11,NULL
22084,91.27.58.H,"LES GRANDES APÔTRES DEBOUT, REPRÉSENTANT LE SAVEUR, LA BIEN-HEUREUSES MARIE, ET LES SAINTS APÔTRES"
22085,91.27.58.K,"LES GRANDES APÔTRES DEBOUT, REPRÉSENTANT LE SAVEUR, LA BIEN-HEUREUSES MARIE, ET LES SAINTS APÔTRES"
22086,RC.17.14,NULL
22087,49.17.40.A,NULL
22088,49.17.40.E,NULL
22089,86.13.1,NULL
22090,91.40.9,NULL
22091,TL.97.15.19,NULL
22092,79.75.5,NULL
22093,79.55.1,"BLUE STONE (FROM ""PRIMARY SERIES"")"
22094,39.1.40,NULL
22095,39.1.39,NULL
22096,56.16.25.C,NULL
22097,P1342A,NULL
22098,81.11.2,WHAT DO YOU SEE? (LEAD SCREEN)
22099,81.11.2.D,NULL
22100,91.37.I,WOMAN OUT OF CAR (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22101,91.37.J,MAN WITH CANE AND NETS (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22102,91.37.M,NULL
22103,91.37.O,BOY ON FATHER'S SHOULDERS (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22104,81.46.58,NULL
22105,80.6.3,NULL
22106,81.11.2.J,NULL
22107,75.18.16.B,NULL
22108,91.37.A,MY MOTHER'S SUNLIT CURTAINS (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22109,91.37.B,SHEEP UNDER CLOUDS (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22110,91.37.D,TEENAGERS ON BEACH WITH RADIO (FROM PHOTOGRAPHER'S CHOICE: HAROLD FEINSTEIN-DECADE'S FOUR)
22111,EL.88.2.1,NULL
22112,TI.10,NULL
22113,49.17.40,UNCLE TOM'S CABIN (LEAD SCREEN)
22114,85.36.1,NULL
22115,86.13.6,NULL
22116,86.13.13,NULL
22117,86.13.18,NULL
22118,81.46.62,NULL
22119,81.46.63,NULL
22120,93.1.143.B,NULL
22121,79.75.82,NULL
22122,79.73.D,CONSTELLATION III
22123,28.4.5,WOMAN'S HEAD (LOW RELIEF)
22124,53.6.H,HAND CARVED APOSTLE SPOON DEPICTING AN UNIDENTIFIED SAINT
22125,86.13.20,NULL
22126,86.13.23,NULL
22127,86.13.24,NULL
22128,85.36.4,NULL
22129,85.36.10,NULL
22130,87.20.1,NULL
22131,56.16.14.A,NULL
22132,72.44.A,NULL
22133,72.44.F,NULL
22134,88.6.2,NULL
22135,70.29.F,NULL
22136,EL.89.4.1,NULL
22137,EL.91.4.1,INNER AND OUTER FRAMES FOR GEORGE INNESS PAINTING A VIEW IN THE ADIRONDACKS - FOREST GLADE EL.90.4.1
22138,87.20.10,NULL
22139,87.20.13,NULL
22140,76.37.19.B,NULL
22141,59.21.13.C,NULL
22142,84.2.A,NULL
22143,84.2.E,NULL
22144,84.2.G,NULL
22145,EL.84.6.10,NULL
22146,76.29.1,NULL
22147,EL.81.3.7,NULL
22148,39.1.330,LIBERTÉ--3E EMPRUNT DE LA DÉFENSE NATIONALE/ CRÉDIT LYONNAIS/ SOUSCRIVEZ
22149,41.1,"LANDSCAPE, NEW HAMPSHIRE"
22150,83.24.35,NULL
22151,TL.96.10.9,NULL
22152,84.2.J,NULL
22153,TL.95.27.5,NULL
22154,TL.94.8.79,NULL
22155,91.48,NUMBER 163
22156,77.32.6,NULL
22157,P2024,NULL
22158,96.20.10,NULL
22159,81.17.D,NULL
